Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,spend_ratio,spend_deviation_abs,is_spend_spike,is_new_account,account_age_years,is_low_history,txn_hour,txn_day_of_week,is_night_txn,is_weekend,risk_flag_count
T102415,CUST5637,2023-01-03 16:34:00,265.98,Health,UPI,Desktop,Pune,1,108,210.86,1925,0,1,1.2614056720098643,55.120000000000005,0,0,5.273972602739726,0,16,1,0,0,1
T102416,CUST4545,2023-05-18 20:27:00,38.79,Food,Credit Card,POS,Kolkata,1,91,210.12,955,1,1,0.18460879497430038,171.33,0,0,2.6164383561643834,0,20,3,0,0,2
T102417,CUST7180,2023-11-30 06:54:00,3.18,Fashion,Credit Card,POS,Hyderabad,0,128,388.74,1217,0,0,0.008180274733755209,385.56,0,0,3.334246575342466,0,6,3,0,0,0
T102418,CUST7256,2023-10-05 21:58:00,2.52,Utilities,UPI,Mobile,Mumbai,0,1,128.06,1442,0,0,0.0196782758082149,125.54,0,0,3.9506849315068493,1,21,3,0,0,0
T102419,CUST1211,2023-04-17 13:51:00,39.28,Utilities,Credit Card,Desktop,Pune,0,43,484.69,1522,0,0,0.08104149043718666,445.40999999999997,0,0,4.16986301369863,0,13,0,0,0,0
T102420,CUST8716,2023-01-07 01:53:00,13.95,Food,NetBanking,Desktop,Kolkata,0,32,260.13,1603,0,0,0.05362703263752739,246.18,0,0,4.391780821917808,0,1,5,1,1,1
T102421,CUST1652,2023-07-31 15:45:00,1.89,Health,NetBanking,Desktop,Hyderabad,0,103,148.21,756,0,0,0.01275217596653397,146.32000000000002,0,0,2.0712328767123287,0,15,0,0,0,0
T102422,CUST5284,2023-04-15 06:49:00,112.92,Grocery,PayPal,Desktop,Pune,0,191,149.3,1584,0,0,0.7563295378432685,36.38000000000001,0,0,4.33972602739726,0,6,5,0,1,0
T102423,CUST3230,2024-02-03 23:01:00,49.08,Grocery,PayPal,Desktop,Mumbai,0,33,18.97,795,0,0,2.587243015287296,30.11,0,0,2.1780821917808217,0,23,5,0,1,0
T102424,CUST4985,2024-01-06 18:19:00,27.31,Utilities,Debit Card,Mobile,Hyderabad,0,95,349.29,1639,0,0,0.07818717970740645,321.98,0,0,4.49041095890411,0,18,5,0,1,0
T102425,CUST8816,2023-09-30 00:18:00,184.27,Fashion,PayPal,POS,Hyderabad,0,109,390.21,952,0,0,0.4722329002332078,205.93999999999997,0,0,2.6082191780821917,0,0,5,1,1,1
T102426,CUST2297,2023-09-25 20:14:00,9.88,Travel,NetBanking,Mobile,Kolkata,0,66,25.89,682,1,0,0.3816145229818463,16.009999999999998,0,0,1.8684931506849316,0,20,0,0,0,1
T102427,CUST7866,2023-08-05 15:10:00,249.74,Fashion,PayPal,Desktop,Pune,0,30,297.11,934,0,0,0.8405641008380734,47.370000000000005,0,0,2.558904109589041,0,15,5,0,1,0
T102428,CUST4527,2023-04-25 06:30:00,30.15,Grocery,Credit Card,Desktop,Delhi,0,10,393.02,1070,0,0,0.07671365324919852,362.87,0,0,2.9315068493150687,0,6,1,0,0,0
T102429,CUST2580,2023-02-26 23:10:00,175.43,Electronics,Debit Card,POS,Hyderabad,0,23,194.36,636,0,0,0.9026034163408109,18.930000000000007,0,0,1.7424657534246575,0,23,6,0,1,0
T102430,CUST9330,2023-05-29 22:56:00,73.89,Electronics,Debit Card,Mobile,Delhi,0,97,222.04,775,0,0,0.3327778778598451,148.14999999999998,0,0,2.1232876712328768,0,22,0,0,0,0
T102431,CUST6615,2024-01-25 15:35:00,140.22,Food,NetBanking,POS,Hyderabad,0,39,187.2,969,1,0,0.7490384615384615,46.97999999999999,0,0,2.654794520547945,0,15,3,0,0,1
T102432,CUST5480,2023-11-19 03:06:00,330.88,Health,PayPal,POS,Chennai,0,173,164.67,1354,0,0,2.0093520374081497,166.21,0,0,3.7095890410958905,0,3,6,1,1,1
T102433,CUST5865,2023-01-24 08:43:00,27.22,Utilities,Credit Card,Mobile,Bengaluru,0,123,250.66,117,0,0,0.10859331365195883,223.44,0,0,0.32054794520547947,0,8,1,0,0,0
T102434,CUST1605,2023-12-28 17:23:00,259.81,Entertainment,PayPal,POS,Delhi,0,157,91.39,1863,0,0,2.842871211292264,168.42000000000002,0,0,5.104109589041096,0,17,3,0,0,0
T102435,CUST9597,2024-01-01 10:01:00,39.48,Entertainment,UPI,Mobile,Delhi,0,158,225.94,592,0,0,0.17473665574931396,186.46,0,0,1.621917808219178,0,10,0,0,0,0
T102436,CUST5150,2023-05-07 14:03:00,38.96,Entertainment,PayPal,Mobile,Kolkata,0,162,471.49,1298,0,0,0.08263165708710683,432.53000000000003,0,0,3.5561643835616437,0,14,6,0,1,0
T102437,CUST6989,2023-04-26 06:14:00,33.29,Food,NetBanking,Desktop,Mumbai,0,180,23.43,1520,1,1,1.420827998292787,9.86,0,0,4.164383561643835,0,6,2,0,0,1
T102438,CUST1835,2023-05-28 23:33:00,62.37,Electronics,PayPal,POS,Chennai,0,103,90.72,1495,1,0,0.6875,28.35,0,0,4.095890410958904,0,23,6,0,1,1
T102439,CUST4416,2023-10-21 15:07:00,13.39,Grocery,Debit Card,Desktop,Mumbai,0,22,391.07,1166,0,0,0.03423939448180633,377.68,0,0,3.1945205479452055,0,15,5,0,1,0
T102440,CUST4213,2024-02-17 03:24:00,64.54,Food,Credit Card,POS,Chennai,1,5,74.71,471,0,1,0.8638736447597378,10.169999999999987,0,0,1.2904109589041095,0,3,5,1,1,2
T102441,CUST5699,2023-06-01 13:32:00,62.42,Entertainment,NetBanking,POS,Chennai,0,139,142.93,1979,0,0,0.436717274190163,80.51,0,0,5.421917808219178,0,13,3,0,0,0
T102442,CUST3711,2023-03-06 16:02:00,114.81,Entertainment,UPI,Desktop,Pune,0,160,232.87,1954,0,0,0.49302185768883927,118.06,0,0,5.353424657534247,0,16,0,0,0,0
T102443,CUST9550,2023-01-29 23:56:00,143.49,Utilities,Credit Card,Desktop,Pune,0,152,472.15,1061,0,0,0.3039076564651065,328.65999999999997,0,0,2.9068493150684933,0,23,6,0,1,0
T102444,CUST3159,2024-01-10 19:24:00,46.45,Fashion,Credit Card,Desktop,Pune,0,139,99.92,1602,0,0,0.46487189751801444,53.47,0,0,4.389041095890411,0,19,2,0,0,0
T102445,CUST7148,2023-12-27 23:20:00,28.8,Entertainment,Debit Card,Mobile,Hyderabad,0,139,462.31,588,0,0,0.06229586208388311,433.51,0,0,1.610958904109589,0,23,2,0,0,0
T102446,CUST8562,2023-05-29 16:17:00,24.02,Health,Debit Card,POS,Kolkata,0,145,362.08,1153,0,0,0.06633893062306673,338.06,0,0,3.158904109589041,0,16,0,0,0,0
T102447,CUST6633,2023-04-05 13:03:00,17.32,Entertainment,Debit Card,Mobile,Mumbai,0,160,338.86,1398,0,0,0.05111255385705011,321.54,0,0,3.83013698630137,0,13,2,0,0,0
T102448,CUST1240,2023-12-13 22:27:00,4.75,Fashion,NetBanking,POS,Bengaluru,0,83,364.54,1738,0,0,0.013030120151423711,359.79,0,0,4.761643835616439,0,22,2,0,0,0
T102449,CUST5202,2023-11-02 14:29:00,33.54,Entertainment,PayPal,POS,Chennai,0,155,25.31,782,0,0,1.3251679178190439,8.23,0,0,2.1424657534246574,0,14,3,0,0,0
T102450,CUST6447,2023-12-26 17:36:00,25.2,Health,Credit Card,Mobile,Chennai,0,32,58.46,930,0,0,0.4310639753677728,33.260000000000005,0,0,2.547945205479452,0,17,1,0,0,0
T102451,CUST8407,2023-01-08 02:59:00,271.5,Grocery,PayPal,Mobile,Kolkata,0,61,174.07,510,0,0,1.559717355087034,97.43,0,0,1.3972602739726028,0,2,6,1,1,1
T102452,CUST7296,2023-01-10 19:43:00,65.26,Food,PayPal,POS,Delhi,0,25,46.24,732,0,0,1.4113321799307958,19.020000000000003,0,0,2.0054794520547947,0,19,1,0,0,0
T102453,CUST8297,2023-11-11 12:05:00,34.13,Health,Debit Card,Desktop,Hyderabad,0,64,493.92,1395,0,0,0.06910025915127956,459.79,0,0,3.8219178082191783,0,12,5,0,1,0
T102454,CUST8676,2024-02-06 23:16:00,69.49,Fashion,PayPal,Desktop,Bengaluru,0,192,294.4,972,0,0,0.23603940217391303,224.90999999999997,0,0,2.663013698630137,0,23,1,0,0,0
T102455,CUST9354,2023-10-29 03:49:00,11.99,Food,Credit Card,Desktop,Pune,1,156,248.8,1287,0,1,0.04819131832797428,236.81,0,0,3.526027397260274,0,3,6,1,1,2
T102456,CUST4657,2024-02-12 20:37:00,46.97,Food,Credit Card,Desktop,Chennai,0,168,394.9,822,0,0,0.11894150417827298,347.92999999999995,0,0,2.252054794520548,0,20,0,0,0,0
T102457,CUST2068,2023-12-13 09:29:00,78.73,Fashion,UPI,POS,Delhi,0,91,488.71,1288,1,0,0.16109758343393835,409.97999999999996,0,0,3.5287671232876714,0,9,2,0,0,1
T102458,CUST8337,2023-02-23 15:05:00,53.69,Utilities,NetBanking,Desktop,Mumbai,0,142,478.01,155,0,0,0.11231982594506391,424.32,0,0,0.4246575342465753,0,15,3,0,0,0
T102459,CUST3443,2023-05-16 22:12:00,41.1,Electronics,PayPal,Desktop,Chennai,0,42,398.6,719,0,0,0.10311088810837933,357.5,0,0,1.9698630136986301,0,22,1,0,0,0
T102460,CUST4311,2023-12-15 19:22:00,407.28,Entertainment,NetBanking,Desktop,Delhi,0,39,194.82,506,0,0,2.0905451185709887,212.45999999999998,0,0,1.3863013698630138,0,19,4,0,0,0
T102461,CUST2989,2023-06-05 16:30:00,169.83,Health,NetBanking,POS,Mumbai,0,2,42.32,714,0,0,4.012996219281664,127.51000000000002,1,0,1.9561643835616438,1,16,0,0,0,1
T102462,CUST1085,2023-01-26 02:33:00,78.13,Fashion,NetBanking,Mobile,Hyderabad,0,81,58.2,401,0,0,1.3424398625429552,19.929999999999993,0,0,1.0986301369863014,0,2,3,1,0,1
T102463,CUST5496,2023-12-31 12:42:00,67.4,Grocery,NetBanking,Desktop,Pune,0,1,10.56,1173,1,0,6.382575757575758,56.84,1,0,3.213698630136986,1,12,6,0,1,2
T102464,CUST5304,2023-01-06 23:09:00,77.55,Travel,Credit Card,POS,Kolkata,1,109,10.93,571,0,1,7.095150960658738,66.62,1,0,1.5643835616438355,0,23,4,0,0,2
T102465,CUST2815,2023-01-21 08:15:00,17.98,Fashion,PayPal,POS,Mumbai,0,160,468.85,589,0,0,0.03834915218086808,450.87,0,0,1.6136986301369862,0,8,5,0,1,0
T102466,CUST4848,2023-01-19 20:20:00,40.22,Entertainment,UPI,Desktop,Chennai,0,125,464.24,208,0,0,0.08663622264346027,424.02,0,0,0.5698630136986301,0,20,3,0,0,0
T102467,CUST3236,2023-11-25 04:40:00,3.22,Entertainment,NetBanking,Mobile,Bengaluru,0,64,337.1,1147,0,0,0.009552061702758826,333.88,0,0,3.1424657534246574,0,4,5,1,1,1
T102468,CUST2056,2023-11-19 14:40:00,51.63,Food,UPI,Mobile,Mumbai,0,159,366.07,596,0,0,0.14103859917502118,314.44,0,0,1.632876712328767,0,14,6,0,1,0
T102469,CUST1725,2023-10-01 23:12:00,62.65,Food,Credit Card,Mobile,Bengaluru,0,186,261.47,777,0,0,0.23960683826060347,198.82000000000002,0,0,2.128767123287671,0,23,6,0,1,0
T102470,CUST8133,2023-03-18 22:02:00,20.68,Fashion,Credit Card,POS,Bengaluru,0,82,126.54,980,0,0,0.16342658447921604,105.86000000000001,0,0,2.684931506849315,0,22,5,0,1,0
T102471,CUST5704,2024-02-04 07:20:00,266.0,Travel,Debit Card,Desktop,Mumbai,0,78,458.05,331,0,0,0.5807226285340028,192.05,0,0,0.9068493150684932,0,7,6,0,1,0
T102472,CUST9534,2024-02-02 13:43:00,192.15,Utilities,NetBanking,Desktop,Kolkata,0,111,146.07,1852,0,0,1.3154651879235983,46.08000000000001,0,0,5.073972602739726,0,13,4,0,0,0
T102473,CUST1205,2023-03-23 23:04:00,102.45,Fashion,Debit Card,POS,Kolkata,0,142,372.44,1471,0,0,0.2750778648909892,269.99,0,0,4.03013698630137,0,23,3,0,0,0
T102474,CUST5831,2023-01-15 05:40:00,60.98,Travel,UPI,Desktop,Hyderabad,1,197,130.26,1913,0,1,0.4681406417933364,69.28,0,0,5.241095890410959,0,5,6,0,1,1
T102475,CUST1543,2023-05-06 03:33:00,163.2,Utilities,PayPal,Desktop,Kolkata,0,16,436.37,615,0,0,0.37399454591287207,273.17,0,0,1.6849315068493151,0,3,5,1,1,1
T102476,CUST1660,2023-10-19 19:12:00,11.2,Travel,Debit Card,Mobile,Mumbai,0,197,329.11,1505,0,0,0.03403117498708638,317.91,0,0,4.123287671232877,0,19,3,0,0,0
T102477,CUST5985,2023-09-21 15:31:00,125.05,Entertainment,Credit Card,Desktop,Kolkata,1,54,324.92,1470,0,1,0.3848639665148344,199.87,0,0,4.027397260273973,0,15,3,0,0,1
T102478,CUST2437,2024-02-03 01:22:00,10.67,Entertainment,NetBanking,Desktop,Delhi,0,141,57.71,1877,0,0,0.1848899670767631,47.04,0,0,5.142465753424657,0,1,5,1,1,1
T102479,CUST1787,2023-11-17 10:11:00,126.47,Entertainment,UPI,POS,Pune,0,124,215.54,1175,0,0,0.5867588382666791,89.07,0,0,3.219178082191781,0,10,4,0,0,0
T102480,CUST1468,2023-03-12 13:06:00,25.81,Grocery,Credit Card,POS,Bengaluru,0,80,267.21,86,0,0,0.09659069645597096,241.39999999999998,0,0,0.2356164383561644,0,13,6,0,1,0
T102481,CUST9776,2024-02-20 03:25:00,167.7,Entertainment,PayPal,Mobile,Pune,0,79,154.08,1838,0,0,1.0883956386292832,13.619999999999976,0,0,5.035616438356165,0,3,1,1,0,1
T102482,CUST9689,2023-04-15 10:19:00,230.65,Health,NetBanking,POS,Chennai,0,159,441.68,1053,0,0,0.522210650244521,211.03,0,0,2.884931506849315,0,10,5,0,1,0
T102483,CUST2572,2023-04-06 17:02:00,12.89,Food,PayPal,Mobile,Bengaluru,0,197,420.46,1192,0,0,0.030656899586167533,407.57,0,0,3.265753424657534,0,17,3,0,0,0
T102484,CUST3218,2024-02-08 22:30:00,49.69,Food,PayPal,Mobile,Chennai,0,149,251.87,1252,0,0,0.19728431333624488,202.18,0,0,3.43013698630137,0,22,3,0,0,0
T102485,CUST6293,2023-01-28 13:03:00,317.01,Travel,NetBanking,Desktop,Delhi,0,127,176.62,750,0,0,1.7948703431095006,140.39,0,0,2.0547945205479454,0,13,5,0,1,0
T102486,CUST3476,2024-01-01 12:01:00,52.84,Food,NetBanking,Mobile,Delhi,0,158,402.76,1838,0,0,0.13119475618234186,349.91999999999996,0,0,5.035616438356165,0,12,0,0,0,0
T102487,CUST5337,2023-04-14 17:02:00,159.34,Electronics,PayPal,Desktop,Pune,0,23,106.48,1414,0,0,1.4964312546957175,52.86,0,0,3.873972602739726,0,17,4,0,0,0
T102488,CUST8974,2023-09-13 03:02:00,71.08,Utilities,UPI,Mobile,Delhi,0,38,45.04,1703,0,0,1.5781527531083481,26.04,0,0,4.6657534246575345,0,3,2,1,0,1
T102489,CUST7347,2023-12-02 21:45:00,37.64,Travel,NetBanking,POS,Mumbai,0,157,32.4,439,0,0,1.1617283950617285,5.240000000000002,0,0,1.2027397260273973,0,21,5,0,1,0
T102490,CUST2146,2023-10-11 17:16:00,26.93,Food,Credit Card,POS,Bengaluru,0,77,28.95,675,0,0,0.9302245250431779,2.0199999999999996,0,0,1.8493150684931507,0,17,2,0,0,0
T102491,CUST1425,2023-01-04 06:57:00,18.17,Electronics,Debit Card,POS,Chennai,0,32,249.56,1902,0,0,0.07280814233050169,231.39,0,0,5.210958904109589,0,6,2,0,0,0
T102492,CUST7393,2023-08-07 22:41:00,114.77,Utilities,UPI,Mobile,Kolkata,0,112,135.1,1581,0,0,0.8495188749074759,20.33,0,0,4.331506849315068,0,22,0,0,0,0
T102493,CUST5329,2023-03-01 06:37:00,39.09,Grocery,NetBanking,Mobile,Pune,1,190,348.28,1668,1,1,0.11223728034914439,309.18999999999994,0,0,4.5698630136986305,0,6,2,0,0,2
T102494,CUST9691,2023-12-28 10:20:00,57.28,Food,NetBanking,Desktop,Pune,0,106,330.41,1296,0,0,0.1733603704488363,273.13,0,0,3.5506849315068494,0,10,3,0,0,0
T102495,CUST3254,2023-11-04 13:03:00,54.23,Electronics,UPI,Desktop,Delhi,0,91,275.59,1143,0,0,0.19677782212707284,221.35999999999999,0,0,3.1315068493150684,0,13,5,0,1,0
T102496,CUST2609,2023-08-05 14:46:00,68.88,Fashion,Debit Card,Desktop,Delhi,0,98,182.89,1569,0,0,0.3766198261249932,114.00999999999999,0,0,4.298630136986302,0,14,5,0,1,0
T102497,CUST8719,2023-02-23 08:49:00,160.54,Health,PayPal,Desktop,Chennai,0,45,426.72,91,0,0,0.37621859767529053,266.18000000000006,0,0,0.2493150684931507,0,8,3,0,0,0
T102498,CUST7015,2023-03-01 14:26:00,315.98,Fashion,Credit Card,Mobile,Bengaluru,0,49,357.75,1265,0,0,0.8832424877707897,41.76999999999998,0,0,3.4657534246575343,0,14,2,0,0,0
T102499,CUST9304,2023-06-14 16:11:00,41.88,Electronics,NetBanking,Mobile,Bengaluru,0,161,143.05,277,0,0,0.2927647675637889,101.17000000000002,0,0,0.7589041095890411,0,16,2,0,0,0
T102500,CUST6473,2023-02-02 15:22:00,140.6,Travel,Debit Card,Desktop,Pune,0,4,255.83,1757,0,0,0.5495837079310479,115.23000000000002,0,0,4.813698630136987,1,15,3,0,0,0
T102501,CUST5363,2023-04-23 09:06:00,115.69,Entertainment,Credit Card,Mobile,Chennai,0,146,86.57,526,0,0,1.3363751877093681,29.120000000000005,0,0,1.441095890410959,0,9,6,0,1,0
T102502,CUST6446,2023-07-13 06:12:00,68.18,Entertainment,UPI,Mobile,Pune,0,198,171.1,85,0,0,0.39848042080654594,102.91999999999999,0,0,0.2328767123287671,0,6,3,0,0,0
T102503,CUST1542,2024-02-12 12:56:00,249.97,Entertainment,NetBanking,Mobile,Kolkata,0,64,498.6,488,0,0,0.5013437625350983,248.63000000000002,0,0,1.336986301369863,0,12,0,0,0,0
T102504,CUST6050,2023-10-08 19:58:00,17.9,Utilities,PayPal,Mobile,Hyderabad,0,156,119.68,948,0,0,0.14956550802139035,101.78,0,0,2.5972602739726027,0,19,6,0,1,0
T102505,CUST7322,2023-01-28 06:12:00,9.26,Travel,UPI,Desktop,Bengaluru,0,108,352.17,1342,0,0,0.02629411931737513,342.91,0,0,3.6767123287671235,0,6,5,0,1,0
T102506,CUST6478,2023-11-18 19:57:00,153.91,Utilities,NetBanking,Desktop,Chennai,0,121,126.83,1596,0,0,1.2135141528029645,27.08,0,0,4.372602739726028,0,19,5,0,1,0
T102507,CUST8546,2023-07-17 04:32:00,46.26,Food,Debit Card,Mobile,Kolkata,0,186,469.69,1956,0,0,0.09849049372990695,423.43,0,0,5.358904109589041,0,4,0,1,0,1
T102508,CUST9323,2023-05-02 07:30:00,150.17,Entertainment,Credit Card,POS,Chennai,0,90,161.97,1523,1,0,0.9271470025313329,11.800000000000011,0,0,4.1726027397260275,0,7,1,0,0,1
T102509,CUST6693,2023-05-12 08:17:00,178.86,Fashion,Credit Card,Desktop,Pune,0,56,179.88,1442,0,0,0.994329553035357,1.0199999999999818,0,0,3.9506849315068493,0,8,4,0,0,0
T102510,CUST7545,2023-05-21 07:56:00,5.16,Travel,NetBanking,Desktop,Delhi,0,20,300.99,1474,0,0,0.017143426691916677,295.83,0,0,4.038356164383561,0,7,6,0,1,0
T102511,CUST1257,2023-09-25 07:02:00,171.96,Travel,UPI,POS,Chennai,0,77,298.17,1566,0,0,0.5767179796760238,126.21000000000001,0,0,4.2904109589041095,0,7,0,0,0,0
T102512,CUST7934,2023-09-16 13:11:00,47.58,Entertainment,PayPal,Desktop,Pune,0,162,293.75,1763,0,0,0.16197446808510638,246.17000000000002,0,0,4.83013698630137,0,13,5,0,1,0
T102513,CUST9371,2023-10-12 15:28:00,57.14,Fashion,Debit Card,POS,Mumbai,1,87,290.89,586,0,1,0.19643164082642925,233.75,0,0,1.6054794520547946,0,15,3,0,0,1
T102514,CUST5109,2023-04-26 04:14:00,78.81,Grocery,NetBanking,POS,Delhi,0,138,162.97,1612,0,0,0.4835859360618519,84.16,0,0,4.416438356164384,0,4,2,1,0,1
T102515,CUST5795,2023-04-13 05:43:00,208.71,Travel,Debit Card,Mobile,Delhi,0,115,222.86,993,0,0,0.9365072242663556,14.150000000000006,0,0,2.7205479452054795,0,5,3,0,0,0
T102516,CUST9982,2024-01-12 14:19:00,1.54,Entertainment,Credit Card,Desktop,Bengaluru,0,94,300.78,1787,0,0,0.005120021278010507,299.23999999999995,0,0,4.895890410958904,0,14,4,0,0,0
T102517,CUST1353,2023-10-05 07:40:00,51.83,Health,PayPal,POS,Hyderabad,0,150,338.92,1851,0,0,0.15292694441166055,287.09000000000003,0,0,5.071232876712329,0,7,3,0,0,0
T102518,CUST2049,2024-01-05 10:49:00,93.11,Electronics,Debit Card,Mobile,Bengaluru,0,133,134.03,1134,0,0,0.694695217488622,40.92,0,0,3.106849315068493,0,10,4,0,0,0
T102519,CUST1125,2023-07-29 03:54:00,102.61,Utilities,NetBanking,Desktop,Mumbai,0,172,353.72,473,0,1,0.2900882053601719,251.11,0,0,1.295890410958904,0,3,5,1,1,1
T102520,CUST9799,2023-02-14 21:27:00,94.35,Food,PayPal,Mobile,Pune,0,114,462.41,821,0,0,0.20403970502368027,368.06000000000006,0,0,2.249315068493151,0,21,1,0,0,0
T102521,CUST8704,2023-07-29 14:17:00,11.55,Travel,UPI,Mobile,Delhi,0,9,381.38,1340,0,0,0.03028475536210604,369.83,0,0,3.671232876712329,0,14,5,0,1,0
T102522,CUST1541,2023-04-22 00:51:00,28.46,Health,NetBanking,POS,Delhi,0,43,51.27,1337,0,1,0.5551004486054223,22.810000000000002,0,0,3.663013698630137,0,0,5,1,1,1
T102523,CUST4822,2023-10-09 08:44:00,35.54,Health,Debit Card,Desktop,Kolkata,1,4,239.87,1994,0,1,0.14816358861049736,204.33,0,0,5.463013698630137,1,8,0,0,0,1
T102524,CUST1584,2023-05-24 01:38:00,130.55,Travel,PayPal,Mobile,Chennai,0,170,223.28,520,0,0,0.5846918667144393,92.72999999999999,0,0,1.4246575342465753,0,1,2,1,0,1
T102525,CUST2076,2023-08-30 10:15:00,26.14,Grocery,NetBanking,POS,Hyderabad,0,65,174.89,1441,0,0,0.14946537823774947,148.75,0,0,3.947945205479452,0,10,2,0,0,0
T102526,CUST8205,2023-02-24 03:35:00,18.93,Electronics,PayPal,POS,Hyderabad,0,98,250.75,1754,0,0,0.07549351944167497,231.82,0,0,4.8054794520547945,0,3,4,1,0,1
T102527,CUST2518,2023-09-24 14:08:00,252.56,Food,PayPal,Mobile,Chennai,0,169,225.42,1604,0,0,1.120397480259072,27.140000000000015,0,0,4.394520547945206,0,14,6,0,1,0
T102528,CUST1404,2023-02-19 20:29:00,0.71,Travel,PayPal,Mobile,Mumbai,0,192,13.02,624,0,0,0.054531490015360985,12.309999999999999,0,0,1.7095890410958905,0,20,6,0,1,0
T102529,CUST5751,2023-03-22 19:07:00,490.31,Utilities,Debit Card,POS,Hyderabad,0,55,125.91,437,0,0,3.894130728297991,364.4,1,0,1.1972602739726028,0,19,2,0,0,1
T102530,CUST1719,2023-07-20 22:58:00,90.36,Food,NetBanking,Mobile,Delhi,0,146,114.75,356,0,0,0.7874509803921569,24.39,0,0,0.9753424657534246,0,22,3,0,0,0
T102531,CUST4491,2023-11-07 00:06:00,141.04,Fashion,Credit Card,Mobile,Mumbai,0,144,181.14,971,0,1,0.7786242685215855,40.099999999999994,0,0,2.66027397260274,0,0,1,1,0,1
T102532,CUST1096,2023-02-20 00:42:00,27.92,Health,Credit Card,Desktop,Bengaluru,0,87,95.48,978,0,0,0.29241726015919567,67.56,0,0,2.6794520547945204,0,0,0,1,0,1
T102533,CUST1626,2023-04-04 13:41:00,1.15,Health,Debit Card,POS,Bengaluru,0,174,43.22,1229,0,0,0.02660805182785747,42.07,0,0,3.367123287671233,0,13,1,0,0,0
T102534,CUST1835,2023-04-08 17:19:00,107.11,Travel,Debit Card,Mobile,Mumbai,0,164,106.34,1574,0,0,1.0072409253338348,0.769999999999996,0,0,4.3123287671232875,0,17,5,0,1,0
T102535,CUST5639,2024-01-16 15:27:00,143.73,Travel,PayPal,POS,Delhi,0,90,428.55,1843,0,0,0.3353867693384669,284.82000000000005,0,0,5.049315068493151,0,15,1,0,0,0
T102536,CUST4194,2023-08-20 18:38:00,107.91,Utilities,NetBanking,Desktop,Kolkata,1,194,400.55,412,0,0,0.2694045687180127,292.64,0,0,1.1287671232876713,0,18,6,0,1,1
T102537,CUST2920,2024-02-13 04:06:00,12.33,Fashion,NetBanking,POS,Bengaluru,0,44,226.63,1043,0,0,0.05440585977143361,214.29999999999998,0,0,2.8575342465753426,0,4,1,1,0,1
T102538,CUST6034,2023-02-12 00:34:00,112.01,Grocery,UPI,POS,Pune,0,5,440.13,1311,0,0,0.25449299070729103,328.12,0,0,3.591780821917808,0,0,6,1,1,1
T102539,CUST7400,2023-01-11 21:03:00,117.2,Travel,UPI,POS,Delhi,0,29,124.01,376,0,0,0.9450850737843722,6.810000000000002,0,0,1.0301369863013699,0,21,2,0,0,0
T102540,CUST3819,2023-11-07 08:20:00,85.96,Health,Credit Card,Desktop,Chennai,0,126,296.26,301,0,0,0.2901505434415716,210.3,0,0,0.8246575342465754,0,8,1,0,0,0
T102541,CUST4061,2023-06-17 18:12:00,116.23,Food,UPI,Desktop,Hyderabad,0,4,80.03,1314,0,0,1.4523303761089592,36.2,0,0,3.6,1,18,5,0,1,0
T102542,CUST3894,2024-01-08 11:22:00,149.62,Electronics,UPI,POS,Kolkata,0,99,418.37,425,0,0,0.35762602481057437,268.75,0,0,1.1643835616438356,0,11,0,0,0,0
T102543,CUST8780,2023-08-18 02:02:00,76.07,Entertainment,Credit Card,POS,Kolkata,0,49,73.98,1745,0,0,1.028250878615842,2.089999999999989,0,0,4.780821917808219,0,2,4,1,0,1
T102544,CUST1019,2024-01-03 09:27:00,7.42,Food,Credit Card,Desktop,Mumbai,0,85,25.61,183,0,0,0.2897305739945334,18.189999999999998,0,0,0.5013698630136987,0,9,2,0,0,0
T102545,CUST2482,2023-01-15 18:42:00,53.5,Grocery,UPI,Mobile,Hyderabad,0,136,143.99,1580,1,0,0.37155358010972983,90.49000000000001,0,0,4.328767123287672,0,18,6,0,1,1
T102546,CUST6368,2023-04-07 00:53:00,6.47,Electronics,NetBanking,Desktop,Chennai,0,122,451.46,1120,0,0,0.01433128073361981,444.98999999999995,0,0,3.0684931506849313,0,0,4,1,0,1
T102547,CUST1947,2023-02-27 02:26:00,41.88,Food,UPI,POS,Bengaluru,0,180,73.43,870,0,0,0.5703390984611194,31.550000000000004,0,0,2.3835616438356166,0,2,0,1,0,1
T102548,CUST7111,2023-05-12 09:40:00,41.82,Food,PayPal,Mobile,Kolkata,0,116,172.03,1752,1,0,0.24309713422077545,130.21,0,0,4.8,0,9,4,0,0,1
T102549,CUST1960,2023-03-22 02:43:00,5.46,Fashion,PayPal,Mobile,Pune,0,197,165.04,377,0,0,0.033082888996606885,159.57999999999998,0,0,1.0328767123287672,0,2,2,1,0,1
T102550,CUST7998,2023-03-22 07:41:00,34.32,Entertainment,PayPal,Mobile,Delhi,0,149,402.81,1988,0,0,0.08520145974528934,368.49,0,0,5.446575342465754,0,7,2,0,0,0
T102551,CUST4163,2023-07-13 12:32:00,9.41,Utilities,Debit Card,Desktop,Kolkata,1,155,216.55,1116,0,0,0.04345416762872316,207.14000000000001,0,0,3.0575342465753423,0,12,3,0,0,1
